"","Genotype","ROI","Regressor","Decay.time"
"5914","SS45363",1,"Angle.RM_leg.roll_tr",0.25
"5915","SS45363",1,"Angle.RM_leg.th_ta",0.95
"5916","SS45363",1,"Angle.RH_leg.yaw",0.7
"5917","SS45363",1,"Angle.RH_leg.pitch",0.95
"5918","SS45363",1,"Angle.RH_leg.roll",0.25
"5919","SS45363",1,"Angle.RH_leg.th_fe",0.95
"5920","SS45363",1,"Angle.RH_leg.th_ti",0.95
"5921","SS45363",1,"Angle.RH_leg.roll_tr",0.95
"5922","SS45363",1,"Angle.RH_leg.th_ta",0.25
"5923","SS45363",2,"Angle.LF_leg.yaw",0.25
"5924","SS45363",2,"Angle.LF_leg.pitch",0.95
"5925","SS45363",2,"Angle.LF_leg.roll",0.95
"5926","SS45363",2,"Angle.LF_leg.th_fe",0.95
"5927","SS45363",2,"Angle.LF_leg.th_ti",0.95
"5928","SS45363",2,"Angle.LF_leg.roll_tr",0.95
"5929","SS45363",2,"Angle.LF_leg.th_ta",0.95
"5930","SS45363",2,"Angle.LM_leg.yaw",0.95
"5931","SS45363",2,"Angle.LM_leg.pitch",0.25
"5932","SS45363",2,"Angle.LM_leg.roll",0.25
"5933","SS45363",2,"Angle.LM_leg.th_fe",0.95
"5934","SS45363",2,"Angle.LM_leg.th_ti",0.95
"5935","SS45363",2,"Angle.LM_leg.roll_tr",0.95
"5936","SS45363",2,"Angle.LM_leg.th_ta",0.95
"5937","SS45363",2,"Angle.LH_leg.yaw",0.95
"5938","SS45363",2,"Angle.LH_leg.pitch",0.95
"5939","SS45363",2,"Angle.LH_leg.roll",0.95
"5940","SS45363",2,"Angle.LH_leg.th_fe",0.95
"5941","SS45363",2,"Angle.LH_leg.th_ti",0.95
"5942","SS45363",2,"Angle.LH_leg.roll_tr",0.25
"5943","SS45363",2,"Angle.LH_leg.th_ta",0.25
"5944","SS45363",2,"Angle.RF_leg.yaw",0.25
"5945","SS45363",2,"Angle.RF_leg.pitch",0.25
"5946","SS45363",2,"Angle.RF_leg.roll",0.95
"5947","SS45363",2,"Angle.RF_leg.th_fe",0.95
"5948","SS45363",2,"Angle.RF_leg.th_ti",0.95
"5949","SS45363",2,"Angle.RF_leg.roll_tr",0.25
"5950","SS45363",2,"Angle.RF_leg.th_ta",0.95
"5951","SS45363",2,"Angle.RM_leg.yaw",0.3
"5952","SS45363",2,"Angle.RM_leg.pitch",0.25
"5953","SS45363",2,"Angle.RM_leg.roll",0.95
"5954","SS45363",2,"Angle.RM_leg.th_fe",0.95
"5955","SS45363",2,"Angle.RM_leg.th_ti",0.25
"5956","SS45363",2,"Angle.RM_leg.roll_tr",0.25
"5957","SS45363",2,"Angle.RM_leg.th_ta",0.95
"5958","SS45363",2,"Angle.RH_leg.yaw",0.95
"5959","SS45363",2,"Angle.RH_leg.pitch",0.95
"5960","SS45363",2,"Angle.RH_leg.roll",0.95
"5961","SS45363",2,"Angle.RH_leg.th_fe",0.95
"5962","SS45363",2,"Angle.RH_leg.th_ti",0.95
"5963","SS45363",2,"Angle.RH_leg.roll_tr",0.25
"5964","SS45363",2,"Angle.RH_leg.th_ta",0.25
"5965","SS45363",3,"Angle.LF_leg.yaw",0.25
"5966","SS45363",3,"Angle.LF_leg.pitch",0.95
"5967","SS45363",3,"Angle.LF_leg.roll",0.95
"5968","SS45363",3,"Angle.LF_leg.th_fe",0.95
"5969","SS45363",3,"Angle.LF_leg.th_ti",0.95
"5970","SS45363",3,"Angle.LF_leg.roll_tr",0.95
"5971","SS45363",3,"Angle.LF_leg.th_ta",0.95
"5972","SS45363",3,"Angle.LM_leg.yaw",0.95
"5973","SS45363",3,"Angle.LM_leg.pitch",0.25
"5974","SS45363",3,"Angle.LM_leg.roll",0.25
"5975","SS45363",3,"Angle.LM_leg.th_fe",0.95
"5976","SS45363",3,"Angle.LM_leg.th_ti",0.95
"5977","SS45363",3,"Angle.LM_leg.roll_tr",0.25
"5978","SS45363",3,"Angle.LM_leg.th_ta",0.95
"5979","SS45363",3,"Angle.LH_leg.yaw",0.95
"5980","SS45363",3,"Angle.LH_leg.pitch",0.3
"5981","SS45363",3,"Angle.LH_leg.roll",0.25
"5982","SS45363",3,"Angle.LH_leg.th_fe",0.95
"5983","SS45363",3,"Angle.LH_leg.th_ti",0.95
"5984","SS45363",3,"Angle.LH_leg.roll_tr",0.95
"5985","SS45363",3,"Angle.LH_leg.th_ta",0.95
"5986","SS45363",3,"Angle.RF_leg.yaw",0.25
"5987","SS45363",3,"Angle.RF_leg.pitch",0.95
"5988","SS45363",3,"Angle.RF_leg.roll",0.95
"5989","SS45363",3,"Angle.RF_leg.th_fe",0.95
"5990","SS45363",3,"Angle.RF_leg.th_ti",0.95
"5991","SS45363",3,"Angle.RF_leg.roll_tr",0.95
"5992","SS45363",3,"Angle.RF_leg.th_ta",0.95
"5993","SS45363",3,"Angle.RM_leg.yaw",0.5
"5994","SS45363",3,"Angle.RM_leg.pitch",0.45
"5995","SS45363",3,"Angle.RM_leg.roll",0.95
"5996","SS45363",3,"Angle.RM_leg.th_fe",0.95
"5997","SS45363",3,"Angle.RM_leg.th_ti",0.95
"5998","SS45363",3,"Angle.RM_leg.roll_tr",0.25
"5999","SS45363",3,"Angle.RM_leg.th_ta",0.95
"6000","SS45363",3,"Angle.RH_leg.yaw",0.25
"6001","SS45363",3,"Angle.RH_leg.pitch",0.95
"6002","SS45363",3,"Angle.RH_leg.roll",0.95
"6003","SS45363",3,"Angle.RH_leg.th_fe",0.95
"6004","SS45363",3,"Angle.RH_leg.th_ti",0.95
"6005","SS45363",3,"Angle.RH_leg.roll_tr",0.25
"6006","SS45363",3,"Angle.RH_leg.th_ta",0.25
"6007","SS45605",0,"Angle.LF_leg.yaw",0.25
"6008","SS45605",0,"Angle.LF_leg.pitch",0.95
"6009","SS45605",0,"Angle.LF_leg.roll",0.95
"6010","SS45605",0,"Angle.LF_leg.th_fe",0.25
"6011","SS45605",0,"Angle.LF_leg.th_ti",0.25
"6012","SS45605",0,"Angle.LF_leg.roll_tr",0.7
"6013","SS45605",0,"Angle.LF_leg.th_ta",0.95
"6014","SS45605",0,"Angle.LM_leg.yaw",0.25
"6015","SS45605",0,"Angle.LM_leg.pitch",0.95
"6016","SS45605",0,"Angle.LM_leg.roll",0.95
"6017","SS45605",0,"Angle.LM_leg.th_fe",0.25
"6018","SS45605",0,"Angle.LM_leg.th_ti",0.95
"6019","SS45605",0,"Angle.LM_leg.roll_tr",0.95
"6020","SS45605",0,"Angle.LM_leg.th_ta",0.95
"6021","SS45605",0,"Angle.LH_leg.yaw",0.25
"6022","SS45605",0,"Angle.LH_leg.pitch",0.3
"6023","SS45605",0,"Angle.LH_leg.roll",0.8
"6024","SS45605",0,"Angle.LH_leg.th_fe",0.25
"6025","SS45605",0,"Angle.LH_leg.th_ti",0.5
"6026","SS45605",0,"Angle.LH_leg.roll_tr",0.25
"6027","SS45605",0,"Angle.LH_leg.th_ta",0.25
"6028","SS45605",0,"Angle.RF_leg.yaw",0.25
"6029","SS45605",0,"Angle.RF_leg.pitch",0.95
"6030","SS45605",0,"Angle.RF_leg.roll",0.95
"6031","SS45605",0,"Angle.RF_leg.th_fe",0.3
"6032","SS45605",0,"Angle.RF_leg.th_ti",0.25
"6033","SS45605",0,"Angle.RF_leg.roll_tr",0.95
"6034","SS45605",0,"Angle.RF_leg.th_ta",0.3
"6035","SS45605",0,"Angle.RM_leg.yaw",0.35
"6036","SS45605",0,"Angle.RM_leg.pitch",0.25
"6037","SS45605",0,"Angle.RM_leg.roll",0.25
"6038","SS45605",0,"Angle.RM_leg.th_fe",0.25
"6039","SS45605",0,"Angle.RM_leg.th_ti",0.25
"6040","SS45605",0,"Angle.RM_leg.roll_tr",0.25
"6041","SS45605",0,"Angle.RM_leg.th_ta",0.55
"6042","SS45605",0,"Angle.RH_leg.yaw",0.25
"6043","SS45605",0,"Angle.RH_leg.pitch",0.25
"6044","SS45605",0,"Angle.RH_leg.roll",0.25
"6045","SS45605",0,"Angle.RH_leg.th_fe",0.25
"6046","SS45605",0,"Angle.RH_leg.th_ti",0.25
"6047","SS45605",0,"Angle.RH_leg.roll_tr",0.3
"6048","SS45605",0,"Angle.RH_leg.th_ta",0.25
"6049","SS46233",0,"Angle.LF_leg.yaw",0.95
"6050","SS46233",0,"Angle.LF_leg.pitch",0.95
"6051","SS46233",0,"Angle.LF_leg.roll",0.3
"6052","SS46233",0,"Angle.LF_leg.th_fe",0.95
"6053","SS46233",0,"Angle.LF_leg.th_ti",0.95
"6054","SS46233",0,"Angle.LF_leg.roll_tr",0.95
"6055","SS46233",0,"Angle.LF_leg.th_ta",0.25
"6056","SS46233",0,"Angle.LM_leg.yaw",0.7
"6057","SS46233",0,"Angle.LM_leg.pitch",0.95
"6058","SS46233",0,"Angle.LM_leg.roll",0.4
"6059","SS46233",0,"Angle.LM_leg.th_fe",0.95
"6060","SS46233",0,"Angle.LM_leg.th_ti",0.25
"6061","SS46233",0,"Angle.LM_leg.roll_tr",0.95
"6062","SS46233",0,"Angle.LM_leg.th_ta",0.25
"6063","SS46233",0,"Angle.LH_leg.yaw",0.25
"6064","SS46233",0,"Angle.LH_leg.pitch",0.95
"6065","SS46233",0,"Angle.LH_leg.roll",0.25
"6066","SS46233",0,"Angle.LH_leg.th_fe",0.25
"6067","SS46233",0,"Angle.LH_leg.th_ti",0.25
"6068","SS46233",0,"Angle.LH_leg.roll_tr",0.95
"6069","SS46233",0,"Angle.LH_leg.th_ta",0.25
"6070","SS46233",0,"Angle.RF_leg.yaw",0.95
"6071","SS46233",0,"Angle.RF_leg.pitch",0.95
"6072","SS46233",0,"Angle.RF_leg.roll",0.35
"6073","SS46233",0,"Angle.RF_leg.th_fe",0.95
"6074","SS46233",0,"Angle.RF_leg.th_ti",0.95
"6075","SS46233",0,"Angle.RF_leg.roll_tr",0.25
"6076","SS46233",0,"Angle.RF_leg.th_ta",0.25
"6077","SS46233",0,"Angle.RM_leg.yaw",0.25
"6078","SS46233",0,"Angle.RM_leg.pitch",0.25
"6079","SS46233",0,"Angle.RM_leg.roll",0.95
"6080","SS46233",0,"Angle.RM_leg.th_fe",0.25
"6081","SS46233",0,"Angle.RM_leg.th_ti",0.6
"6082","SS46233",0,"Angle.RM_leg.roll_tr",0.95
"6083","SS46233",0,"Angle.RM_leg.th_ta",0.95
"6084","SS46233",0,"Angle.RH_leg.yaw",0.3
"6085","SS46233",0,"Angle.RH_leg.pitch",0.95
"6086","SS46233",0,"Angle.RH_leg.roll",0.25
"6087","SS46233",0,"Angle.RH_leg.th_fe",0.95
"6088","SS46233",0,"Angle.RH_leg.th_ti",0.95
"6089","SS46233",0,"Angle.RH_leg.roll_tr",0.95
"6090","SS46233",0,"Angle.RH_leg.th_ta",0.95
"6091","SS46233",1,"Angle.LF_leg.yaw",0.95
"6092","SS46233",1,"Angle.LF_leg.pitch",0.25
"6093","SS46233",1,"Angle.LF_leg.roll",0.75
"6094","SS46233",1,"Angle.LF_leg.th_fe",0.95
"6095","SS46233",1,"Angle.LF_leg.th_ti",0.95
"6096","SS46233",1,"Angle.LF_leg.roll_tr",0.95
"6097","SS46233",1,"Angle.LF_leg.th_ta",0.95
"6098","SS46233",1,"Angle.LM_leg.yaw",0.25
"6099","SS46233",1,"Angle.LM_leg.pitch",0.95
"6100","SS46233",1,"Angle.LM_leg.roll",0.25
"6101","SS46233",1,"Angle.LM_leg.th_fe",0.25
"6102","SS46233",1,"Angle.LM_leg.th_ti",0.25
"6103","SS46233",1,"Angle.LM_leg.roll_tr",0.25
"6104","SS46233",1,"Angle.LM_leg.th_ta",0.25
"6105","SS46233",1,"Angle.LH_leg.yaw",0.55
"6106","SS46233",1,"Angle.LH_leg.pitch",0.95
"6107","SS46233",1,"Angle.LH_leg.roll",0.95
"6108","SS46233",1,"Angle.LH_leg.th_fe",0.95
"6109","SS46233",1,"Angle.LH_leg.th_ti",0.95
"6110","SS46233",1,"Angle.LH_leg.roll_tr",0.95
"6111","SS46233",1,"Angle.LH_leg.th_ta",0.25
"6112","SS46233",1,"Angle.RF_leg.yaw",0.45
"6113","SS46233",1,"Angle.RF_leg.pitch",0.45
"6114","SS46233",1,"Angle.RF_leg.roll",0.3
"6115","SS46233",1,"Angle.RF_leg.th_fe",0.95
"6116","SS46233",1,"Angle.RF_leg.th_ti",0.25
"6117","SS46233",1,"Angle.RF_leg.roll_tr",0.25
"6118","SS46233",1,"Angle.RF_leg.th_ta",0.25
"6119","SS46233",1,"Angle.RM_leg.yaw",0.95
"6120","SS46233",1,"Angle.RM_leg.pitch",0.5
"6121","SS46233",1,"Angle.RM_leg.roll",0.95
"6122","SS46233",1,"Angle.RM_leg.th_fe",0.95
"6123","SS46233",1,"Angle.RM_leg.th_ti",0.95
"6124","SS46233",1,"Angle.RM_leg.roll_tr",0.7
"6125","SS46233",1,"Angle.RM_leg.th_ta",0.95
"6126","SS46233",1,"Angle.RH_leg.yaw",0.6
"6127","SS46233",1,"Angle.RH_leg.pitch",0.95
"6128","SS46233",1,"Angle.RH_leg.roll",0.95
"6129","SS46233",1,"Angle.RH_leg.th_fe",0.95
"6130","SS46233",1,"Angle.RH_leg.th_ti",0.95
"6131","SS46233",1,"Angle.RH_leg.roll_tr",0.95
"6132","SS46233",1,"Angle.RH_leg.th_ta",0.25
"6133","SS49172",0,"Angle.LF_leg.yaw",0.5
"6134","SS49172",0,"Angle.LF_leg.pitch",0.25
"6135","SS49172",0,"Angle.LF_leg.roll",0.25
"6136","SS49172",0,"Angle.LF_leg.th_fe",0.25
"6137","SS49172",0,"Angle.LF_leg.th_ti",0.25
"6138","SS49172",0,"Angle.LF_leg.roll_tr",0.3
"6139","SS49172",0,"Angle.LF_leg.th_ta",0.25
"6140","SS49172",0,"Angle.LM_leg.yaw",0.95
"6141","SS49172",0,"Angle.LM_leg.pitch",0.25
"6142","SS49172",0,"Angle.LM_leg.roll",0.9
"6143","SS49172",0,"Angle.LM_leg.th_fe",0.3
"6144","SS49172",0,"Angle.LM_leg.th_ti",0.65
"6145","SS49172",0,"Angle.LM_leg.roll_tr",0.95
"6146","SS49172",0,"Angle.LM_leg.th_ta",0.6
"6147","SS49172",0,"Angle.LH_leg.yaw",0.95
"6148","SS49172",0,"Angle.LH_leg.pitch",0.95
"6149","SS49172",0,"Angle.LH_leg.roll",0.25
"6150","SS49172",0,"Angle.LH_leg.th_fe",0.25
"6151","SS49172",0,"Angle.LH_leg.th_ti",0.35
"6152","SS49172",0,"Angle.LH_leg.roll_tr",0.25
"6153","SS49172",0,"Angle.LH_leg.th_ta",0.25
"6154","SS49172",0,"Angle.RF_leg.yaw",0.8
"6155","SS49172",0,"Angle.RF_leg.pitch",0.25
"6156","SS49172",0,"Angle.RF_leg.roll",0.25
"6157","SS49172",0,"Angle.RF_leg.th_fe",0.25
"6158","SS49172",0,"Angle.RF_leg.th_ti",0.25
"6159","SS49172",0,"Angle.RF_leg.roll_tr",0.25
"6160","SS49172",0,"Angle.RF_leg.th_ta",0.25
"6161","SS49172",0,"Angle.RM_leg.yaw",0.95
"6162","SS49172",0,"Angle.RM_leg.pitch",0.25
"6163","SS49172",0,"Angle.RM_leg.roll",0.9
"6164","SS49172",0,"Angle.RM_leg.th_fe",0.25
"6165","SS49172",0,"Angle.RM_leg.th_ti",0.45
"6166","SS49172",0,"Angle.RM_leg.roll_tr",0.3
"6167","SS49172",0,"Angle.RM_leg.th_ta",0.65
"6168","SS49172",0,"Angle.RH_leg.yaw",0.95
"6169","SS49172",0,"Angle.RH_leg.pitch",0.25
"6170","SS49172",0,"Angle.RH_leg.roll",0.6
"6171","SS49172",0,"Angle.RH_leg.th_fe",0.25
"6172","SS49172",0,"Angle.RH_leg.th_ti",0.25
"6173","SS49172",0,"Angle.RH_leg.roll_tr",0.95
"6174","SS49172",0,"Angle.RH_leg.th_ta",0.95
"6175","SS49172",1,"Angle.LF_leg.yaw",0.25
"6176","SS49172",1,"Angle.LF_leg.pitch",0.35
"6177","SS49172",1,"Angle.LF_leg.roll",0.45
"6178","SS49172",1,"Angle.LF_leg.th_fe",0.25
"6179","SS49172",1,"Angle.LF_leg.th_ti",0.25
"6180","SS49172",1,"Angle.LF_leg.roll_tr",0.45
"6181","SS49172",1,"Angle.LF_leg.th_ta",0.25
"6182","SS49172",1,"Angle.LM_leg.yaw",0.95
"6183","SS49172",1,"Angle.LM_leg.pitch",0.95
"6184","SS49172",1,"Angle.LM_leg.roll",0.95
"6185","SS49172",1,"Angle.LM_leg.th_fe",0.95
"6186","SS49172",1,"Angle.LM_leg.th_ti",0.95
"6187","SS49172",1,"Angle.LM_leg.roll_tr",0.95
"6188","SS49172",1,"Angle.LM_leg.th_ta",0.95
"6189","SS49172",1,"Angle.LH_leg.yaw",0.95
"6190","SS49172",1,"Angle.LH_leg.pitch",0.25
"6191","SS49172",1,"Angle.LH_leg.roll",0.25
"6192","SS49172",1,"Angle.LH_leg.th_fe",0.25
"6193","SS49172",1,"Angle.LH_leg.th_ti",0.3
"6194","SS49172",1,"Angle.LH_leg.roll_tr",0.25
"6195","SS49172",1,"Angle.LH_leg.th_ta",0.45
"6196","SS49172",1,"Angle.RF_leg.yaw",0.95
"6197","SS49172",1,"Angle.RF_leg.pitch",0.25
"6198","SS49172",1,"Angle.RF_leg.roll",0.35
"6199","SS49172",1,"Angle.RF_leg.th_fe",0.5
"6200","SS49172",1,"Angle.RF_leg.th_ti",0.25
"6201","SS49172",1,"Angle.RF_leg.roll_tr",0.25
"6202","SS49172",1,"Angle.RF_leg.th_ta",0.95
"6203","SS49172",1,"Angle.RM_leg.yaw",0.25
"6204","SS49172",1,"Angle.RM_leg.pitch",0.95
"6205","SS49172",1,"Angle.RM_leg.roll",0.95
"6206","SS49172",1,"Angle.RM_leg.th_fe",0.25
"6207","SS49172",1,"Angle.RM_leg.th_ti",0.25
"6208","SS49172",1,"Angle.RM_leg.roll_tr",0.75
"6209","SS49172",1,"Angle.RM_leg.th_ta",0.95
"6210","SS49172",1,"Angle.RH_leg.yaw",0.25
"6211","SS49172",1,"Angle.RH_leg.pitch",0.95
"6212","SS49172",1,"Angle.RH_leg.roll",0.95
"6213","SS49172",1,"Angle.RH_leg.th_fe",0.25
"6214","SS49172",1,"Angle.RH_leg.th_ti",0.25
"6215","SS49172",1,"Angle.RH_leg.roll_tr",0.25
"6216","SS49172",1,"Angle.RH_leg.th_ta",0.25
"6217","SS49172",2,"Angle.LF_leg.yaw",0.25
"6218","SS49172",2,"Angle.LF_leg.pitch",0.45
"6219","SS49172",2,"Angle.LF_leg.roll",0.25
"6220","SS49172",2,"Angle.LF_leg.th_fe",0.25
"6221","SS49172",2,"Angle.LF_leg.th_ti",0.25
"6222","SS49172",2,"Angle.LF_leg.roll_tr",0.6
"6223","SS49172",2,"Angle.LF_leg.th_ta",0.25
"6224","SS49172",2,"Angle.LM_leg.yaw",0.95
"6225","SS49172",2,"Angle.LM_leg.pitch",0.95
"6226","SS49172",2,"Angle.LM_leg.roll",0.95
"6227","SS49172",2,"Angle.LM_leg.th_fe",0.25
"6228","SS49172",2,"Angle.LM_leg.th_ti",0.25
"6229","SS49172",2,"Angle.LM_leg.roll_tr",0.95
"6230","SS49172",2,"Angle.LM_leg.th_ta",0.25
"6231","SS49172",2,"Angle.LH_leg.yaw",0.95
"6232","SS49172",2,"Angle.LH_leg.pitch",0.95
"6233","SS49172",2,"Angle.LH_leg.roll",0.95
"6234","SS49172",2,"Angle.LH_leg.th_fe",0.95
"6235","SS49172",2,"Angle.LH_leg.th_ti",0.95
"6236","SS49172",2,"Angle.LH_leg.roll_tr",0.95
"6237","SS49172",2,"Angle.LH_leg.th_ta",0.25
"6238","SS49172",2,"Angle.RF_leg.yaw",0.95
"6239","SS49172",2,"Angle.RF_leg.pitch",0.9
"6240","SS49172",2,"Angle.RF_leg.roll",0.3
"6241","SS49172",2,"Angle.RF_leg.th_fe",0.25
"6242","SS49172",2,"Angle.RF_leg.th_ti",0.25
"6243","SS49172",2,"Angle.RF_leg.roll_tr",0.25
"6244","SS49172",2,"Angle.RF_leg.th_ta",0.25
"6245","SS49172",2,"Angle.RM_leg.yaw",0.95
"6246","SS49172",2,"Angle.RM_leg.pitch",0.95
"6247","SS49172",2,"Angle.RM_leg.roll",0.95
"6248","SS49172",2,"Angle.RM_leg.th_fe",0.25
"6249","SS49172",2,"Angle.RM_leg.th_ti",0.25
"6250","SS49172",2,"Angle.RM_leg.roll_tr",0.95
"6251","SS49172",2,"Angle.RM_leg.th_ta",0.3
"6252","SS49172",2,"Angle.RH_leg.yaw",0.3
"6253","SS49172",2,"Angle.RH_leg.pitch",0.25
"6254","SS49172",2,"Angle.RH_leg.roll",0.3
"6255","SS49172",2,"Angle.RH_leg.th_fe",0.95
"6256","SS49172",2,"Angle.RH_leg.th_ti",0.95
"6257","SS49172",2,"Angle.RH_leg.roll_tr",0.25
"6258","SS49172",2,"Angle.RH_leg.th_ta",0.95
"6259","SS51017",0,"Angle.LF_leg.yaw",0.95
"6260","SS51017",0,"Angle.LF_leg.pitch",0.95
"6261","SS51017",0,"Angle.LF_leg.roll",0.95
"6262","SS51017",0,"Angle.LF_leg.th_fe",0.95
"6263","SS51017",0,"Angle.LF_leg.th_ti",0.95
"6264","SS51017",0,"Angle.LF_leg.roll_tr",0.25
"6265","SS51017",0,"Angle.LF_leg.th_ta",0.95
"6266","SS51017",0,"Angle.LM_leg.yaw",0.95
"6267","SS51017",0,"Angle.LM_leg.pitch",0.95
"6268","SS51017",0,"Angle.LM_leg.roll",0.4
"6269","SS51017",0,"Angle.LM_leg.th_fe",0.95
"6270","SS51017",0,"Angle.LM_leg.th_ti",0.95
"6271","SS51017",0,"Angle.LM_leg.roll_tr",0.95
"6272","SS51017",0,"Angle.LM_leg.th_ta",0.95
"6273","SS51017",0,"Angle.LH_leg.yaw",0.95
"6274","SS51017",0,"Angle.LH_leg.pitch",0.95
"6275","SS51017",0,"Angle.LH_leg.roll",0.95
"6276","SS51017",0,"Angle.LH_leg.th_fe",0.95
"6277","SS51017",0,"Angle.LH_leg.th_ti",0.95
"6278","SS51017",0,"Angle.LH_leg.roll_tr",0.95
"6279","SS51017",0,"Angle.LH_leg.th_ta",0.95
"6280","SS51017",0,"Angle.RF_leg.yaw",0.95
"6281","SS51017",0,"Angle.RF_leg.pitch",0.95
"6282","SS51017",0,"Angle.RF_leg.roll",0.95
"6283","SS51017",0,"Angle.RF_leg.th_fe",0.95
"6284","SS51017",0,"Angle.RF_leg.th_ti",0.95
"6285","SS51017",0,"Angle.RF_leg.roll_tr",0.25
"6286","SS51017",0,"Angle.RF_leg.th_ta",0.95
"6287","SS51017",0,"Angle.RM_leg.yaw",0.25
"6288","SS51017",0,"Angle.RM_leg.pitch",0.25
"6289","SS51017",0,"Angle.RM_leg.roll",0.25
"6290","SS51017",0,"Angle.RM_leg.th_fe",0.95
"6291","SS51017",0,"Angle.RM_leg.th_ti",0.25
"6292","SS51017",0,"Angle.RM_leg.roll_tr",0.25
"6293","SS51017",0,"Angle.RM_leg.th_ta",0.25
"6294","SS51017",0,"Angle.RH_leg.yaw",0.95
"6295","SS51017",0,"Angle.RH_leg.pitch",0.95
"6296","SS51017",0,"Angle.RH_leg.roll",0.95
"6297","SS51017",0,"Angle.RH_leg.th_fe",0.25
"6298","SS51017",0,"Angle.RH_leg.th_ti",0.95
"6299","SS51017",0,"Angle.RH_leg.roll_tr",0.95
"6300","SS51017",0,"Angle.RH_leg.th_ta",0.95
"6301","SS51017",1,"Angle.LF_leg.yaw",0.35
"6302","SS51017",1,"Angle.LF_leg.pitch",0.3
"6303","SS51017",1,"Angle.LF_leg.roll",0.25
"6304","SS51017",1,"Angle.LF_leg.th_fe",0.25
"6305","SS51017",1,"Angle.LF_leg.th_ti",0.3
"6306","SS51017",1,"Angle.LF_leg.roll_tr",0.5
"6307","SS51017",1,"Angle.LF_leg.th_ta",0.95
"6308","SS51017",1,"Angle.LM_leg.yaw",0.25
"6309","SS51017",1,"Angle.LM_leg.pitch",0.95
"6310","SS51017",1,"Angle.LM_leg.roll",0.95
"6311","SS51017",1,"Angle.LM_leg.th_fe",0.25
"6312","SS51017",1,"Angle.LM_leg.th_ti",0.25
"6313","SS51017",1,"Angle.LM_leg.roll_tr",0.25
"6314","SS51017",1,"Angle.LM_leg.th_ta",0.95
"6315","SS51017",1,"Angle.LH_leg.yaw",0.95
"6316","SS51017",1,"Angle.LH_leg.pitch",0.25
"6317","SS51017",1,"Angle.LH_leg.roll",0.25
"6318","SS51017",1,"Angle.LH_leg.th_fe",0.25
"6319","SS51017",1,"Angle.LH_leg.th_ti",0.5
"6320","SS51017",1,"Angle.LH_leg.roll_tr",0.95
"6321","SS51017",1,"Angle.LH_leg.th_ta",0.45
"6322","SS51017",1,"Angle.RF_leg.yaw",0.25
"6323","SS51017",1,"Angle.RF_leg.pitch",0.35
"6324","SS51017",1,"Angle.RF_leg.roll",0.95
"6325","SS51017",1,"Angle.RF_leg.th_fe",0.25
"6326","SS51017",1,"Angle.RF_leg.th_ti",0.25
"6327","SS51017",1,"Angle.RF_leg.roll_tr",0.95
"6328","SS51017",1,"Angle.RF_leg.th_ta",0.95
"6329","SS51017",1,"Angle.RM_leg.yaw",0.95
"6330","SS51017",1,"Angle.RM_leg.pitch",0.25
"6331","SS51017",1,"Angle.RM_leg.roll",0.95
"6332","SS51017",1,"Angle.RM_leg.th_fe",0.35
"6333","SS51017",1,"Angle.RM_leg.th_ti",0.9
"6334","SS51017",1,"Angle.RM_leg.roll_tr",0.25
"6335","SS51017",1,"Angle.RM_leg.th_ta",0.25
"6336","SS51017",1,"Angle.RH_leg.yaw",0.95
"6337","SS51017",1,"Angle.RH_leg.pitch",0.95
"6338","SS51017",1,"Angle.RH_leg.roll",0.95
"6339","SS51017",1,"Angle.RH_leg.th_fe",0.25
"6340","SS51017",1,"Angle.RH_leg.th_ti",0.25
"6341","SS51017",1,"Angle.RH_leg.roll_tr",0.95
"6342","SS51017",1,"Angle.RH_leg.th_ta",0.8
"6343","SS51021",0,"Angle.LF_leg.yaw",0.25
"6344","SS51021",0,"Angle.LF_leg.pitch",0.95
"6345","SS51021",0,"Angle.LF_leg.roll",0.25
"6346","SS51021",0,"Angle.LF_leg.th_fe",0.95
"6347","SS51021",0,"Angle.LF_leg.th_ti",0.25
"6348","SS51021",0,"Angle.LF_leg.roll_tr",0.25
"6349","SS51021",0,"Angle.LF_leg.th_ta",0.25
"6350","SS51021",0,"Angle.LM_leg.yaw",0.25
"6351","SS51021",0,"Angle.LM_leg.pitch",0.95
"6352","SS51021",0,"Angle.LM_leg.roll",0.9
"6353","SS51021",0,"Angle.LM_leg.th_fe",0.25
"6354","SS51021",0,"Angle.LM_leg.th_ti",0.95
"6355","SS51021",0,"Angle.LM_leg.roll_tr",0.25
"6356","SS51021",0,"Angle.LM_leg.th_ta",0.25
"6357","SS51021",0,"Angle.LH_leg.yaw",0.25
"6358","SS51021",0,"Angle.LH_leg.pitch",0.8
"6359","SS51021",0,"Angle.LH_leg.roll",0.25
"6360","SS51021",0,"Angle.LH_leg.th_fe",0.25
"6361","SS51021",0,"Angle.LH_leg.th_ti",0.95
"6362","SS51021",0,"Angle.LH_leg.roll_tr",0.95
"6363","SS51021",0,"Angle.LH_leg.th_ta",0.25
"6364","SS51021",0,"Angle.RF_leg.yaw",0.25
"6365","SS51021",0,"Angle.RF_leg.pitch",0.25
"6366","SS51021",0,"Angle.RF_leg.roll",0.25
"6367","SS51021",0,"Angle.RF_leg.th_fe",0.95
"6368","SS51021",0,"Angle.RF_leg.th_ti",0.65
"6369","SS51021",0,"Angle.RF_leg.roll_tr",0.35
"6370","SS51021",0,"Angle.RF_leg.th_ta",0.25
